Ad group report
"October 1, 2016 - September 16, 2026"
Ad group status,Ad group,Campaign,Currency code,Default max. CPC,Target CPA,Status,Status reasons,Ad group type,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Brand Inclusions,Locations of interest,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Paused,C_SP_Restinga,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,9.72,952,255,26.79%,0.04,9.25,[],[],0.00,0,0.00,9.02%,23.00,0.40
Paused,C_SP_Novais,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Mogi Guacu,DSA_VivaReal_ Geral,BRL, --,0.43,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,17.53,"370,374","83,430",22.53%,0.08,6490.93,[],[],0.00,0,0.00,11.07%,"9,232.00",0.70
Enabled,C_RS_Estancia Velha,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,9.24,"3,389",701,20.68%,0.04,31.32,[],[],0.00,0,0.00,7.99%,56.00,0.56
Enabled,E_Goias,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.70,"26,681","2,964",11.11%,0.05,152.03,[],[],0.00,0,0.00,9.82%,291.00,0.52
Enabled,C_SP_Tanabi,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,4.00,10,1,10.00%,0.04,0.04,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Martinopolis,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,15.77,614,93,15.15%,0.10,9.68,[],[],0.00,0,0.00,3.23%,3.00,3.23
Enabled,C_SP_Ipeuna,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,23.16,493,128,25.96%,0.09,11.42,[],[],0.00,0,0.00,16.41%,21.00,0.54
Enabled,C_SP_Echapora,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_RJ_Areal,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.98,"6,094","1,533",25.16%,0.05,79.08,[],[],0.00,0,0.00,6.07%,93.00,0.85
Paused,C_SP_Ilha Solteira,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,19.42,875,181,20.69%,0.09,16.99,[],[],0.00,0,0.00,1.66%,3.00,5.66
Paused,C_SP_Guarulhos,DSA_VivaReal_ Geral,BRL, --,0.56,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,20.57,"3,690,002","604,532",16.38%,0.13,75900.27,[],[],0.00,0,0.00,16.12%,"97,478.00",0.78
Enabled,C_SP_Embu das Artes,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,19.06,"11,489","2,941",25.60%,0.07,219.00,[],[],0.00,0,0.00,14.65%,431.00,0.51
Enabled,C_SP_Itu,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,17.58,"15,383","3,338",21.70%,0.08,270.39,[],[],0.00,0,0.00,14.89%,497.00,0.54
Enabled,C_SP_Luis Antonio,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,20.00,3,1,33.33%,0.06,0.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Americo Brasiliense,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,16.67,15,5,33.33%,0.05,0.25,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Sarapui,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,7,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Ubirajara,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.43,14,3,21.43%,0.08,0.23,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_SP_Nova Independencia,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_AM_Manaus,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,9.91,"1,466,050","211,326",14.41%,0.07,14535.15,[],[],0.00,0,0.00,8.92%,"18,860.00",0.77
Paused,C_SP_Martinopolis,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,13.47,"10,844","1,636",15.09%,0.09,146.09,[],[],0.00,0,0.00,2.93%,48.00,3.04
Enabled,C_MG_Contagem,Teste Ordenação 10% 2018-06-04,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,13.33,"1,222",330,27.00%,0.05,16.29,[],[],0.00,0,0.00,11.52%,38.00,0.43
Paused,C_PE_Paulista,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,11.01,"639,413","105,469",16.49%,0.07,7036.98,[],[],0.00,0,0.00,8.21%,"8,662.00",0.81
Paused,C_SC_Barra Velha,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.37,"323,822","55,275",17.07%,0.07,4004.16,[],[],0.00,0,0.00,9.42%,"5,209.00",0.77
Paused,C_MG_Sarzedo,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,21.63,"178,990","46,370",25.91%,0.08,3871.15,[],[],0.00,0,0.00,10.67%,"4,946.00",0.78
Enabled,C_SP_Indaiatuba #2,Teste_Migração_Campinas,BRL,0.06 (enhanced), --,Not eligible,campaign paused; unknown,Dynamic,BRL,26.90,"1,261,686","286,293",22.69%,0.12,33944.67,[],[],0.00,0,0.00,10.20%,"29,212.00",1.16
Enabled,C_SP_Rifaina,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.69,678,92,13.57%,0.04,3.86,[],[],0.00,0,0.00,1.09%,1.00,3.86
Enabled,C_SP_Guara,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,4.50,20,2,10.00%,0.05,0.09,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Oriente,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Dourado,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,4.23,26,4,15.38%,0.03,0.11,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Barueri,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,14.53,"41,466","7,488",18.06%,0.08,602.40,[],[],0.00,0,0.00,15.72%,"1,177.00",0.51
Enabled,C_SP_Indaiatuba,Teste Ordenação 50% 2018-06-13,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,37.71,"8,017","1,949",24.31%,0.16,302.36,[],[],0.00,0,0.00,12.57%,245.00,1.23
Enabled,C_TO_Palmas,Teste Ordenação 10% 2018-06-04,BRL,0.19 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,3.68,117,16,13.68%,0.03,0.43,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Barbosa,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Sao Jose do Barreiro,Teste Ordenação 50% 2018-06-13,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,1.82,22,3,13.64%,0.01,0.04,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Salto Grande,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.67,6,2,33.33%,0.04,0.07,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,Venda_Casa,SEM - Compra_RJ,BRL, --,1.36,Not eligible,campaign paused; unknown,Standard,BRL,28.22,"442,775","28,581",6.45%,0.44,12496.07,[],[],0.00,0,0.00,14.85%,"4,244.31",2.94
Paused,C_SP_Igarapava,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,14.87,156,37,23.72%,0.06,2.32,[],[],0.00,0,0.00,8.11%,3.00,0.77
Paused,C_SP_Guatapara,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,11.06,"1,844",254,13.77%,0.08,20.40,[],[],0.00,0,0.00,0.79%,2.00,10.20
Paused,C_SP_Coroados,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,2.94,34,7,20.59%,0.01,0.10,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Lucianopolis,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Macedonia,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Fernando Prestes,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Lucelia,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Turiuba,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,Santa Catarina,Exp_DSA_RJ,BRL,0.13 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Batatais,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,13.40,"25,554","4,545",17.79%,0.08,342.34,[],[],0.00,0,0.00,4.66%,212.00,1.61
Paused,C_SP_Santa Isabel,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.65,"51,592","9,276",17.98%,0.07,652.82,[],[],0.00,0,0.00,7.03%,652.00,1.00
Paused,C_SP_Santa Lucia,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,5.31,196,35,17.86%,0.03,1.04,[],[],0.00,0,0.00,2.86%,1.00,1.04
Enabled,C_SP_Poloni,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Mage,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,17.01,"13,715","2,889",21.06%,0.08,233.31,[],[],0.00,0,0.00,4.81%,139.00,1.68
Enabled,C_SC_Barra Velha,Teste Ordenação 50% 2018-06-13,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,9.23,"5,600",988,17.64%,0.05,51.66,[],[],0.00,0,0.00,5.57%,55.00,0.94
Enabled,C_RJ_Sapucaia,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_BA_Porto Seguro,Teste Ordenação 10% 2018-06-04,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,2.41,79,13,16.46%,0.01,0.19,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Garca,Teste Ordenação 10% 2018-06-04,BRL,0.02 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Castilho,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_RJ_Natividade,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_RJ_Aperibe,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0.00,6,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Vinhedo,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,24.20,"225,099","47,513",21.11%,0.11,5446.99,[],[],0.00,0,0.00,14.59%,"6,931.00",0.79
Enabled,C_SP_Guaratingueta,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.85,"2,418",306,12.66%,0.05,14.15,[],[],0.00,0,0.00,3.92%,12.00,1.18
Enabled,C_RJ_Miracema,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.45,33,5,15.15%,0.04,0.18,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Pratania,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,13.33,3,1,33.33%,0.04,0.04,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Sao Bento do Sapucai,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,9.24,422,84,19.91%,0.05,3.90,[],[],0.00,0,0.00,11.90%,10.00,0.39
Enabled,E_Espirito Santo,Cat_to_URL,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santa Albertina,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Salmourao,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Americana,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,31.76,"513,340","120,157",23.41%,0.14,16301.92,[],[],0.00,0,0.00,17.75%,"21,324.00",0.76
Paused,C_SP_Salto,DSA_VivaReal_ Geral,BRL, --,0.44,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,18.91,"492,557","99,061",20.11%,0.09,9313.17,[],[],0.00,0,0.00,13.37%,"13,249.00",0.70
Enabled,C_SP_Salto,Teste Ordenação 50% 2018-06-13,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,15.10,"7,988","1,776",22.23%,0.07,120.62,[],[],0.00,0,0.00,12.84%,228.00,0.53
Enabled,C_SP_Nhandeara,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.43,7,1,14.29%,0.08,0.08,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RS_Gravatai,Teste Ordenação 10% 2018-06-04,BRL,0.13 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,4.92,181,30,16.57%,0.03,0.89,[],[],0.00,0,0.00,20.00%,6.00,0.15
Paused,C_SP_Fernandopolis,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,2.64,"15,593","1,783",11.43%,0.02,41.17,[],[],0.00,0,0.00,2.92%,52.00,0.79
Paused,C_SP_Ipigua,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,18.24,"4,364","1,125",25.78%,0.07,79.61,[],[],0.00,0,0.00,7.82%,88.00,0.90
Paused,C_SP_Andradina,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,9.13,"8,116","1,029",12.68%,0.07,74.07,[],[],0.00,0,0.00,2.82%,29.00,2.55
Paused,C_SP_Cardoso,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,6.08,"7,440","1,037",13.94%,0.04,45.26,[],[],0.00,0,0.00,3.28%,34.00,1.33
Enabled,C_SP_Valinhos,Teste_Migração_Campinas,BRL,0.07 (enhanced), --,Not eligible,campaign paused; unknown,Dynamic,BRL,43.96,"279,192","67,744",24.26%,0.18,12272.56,[],[],0.00,0,0.00,14.75%,"9,994.00",1.23
Enabled,C_RJ_Areal,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,7.31,156,32,20.51%,0.04,1.14,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SC_Itajai,Cat_to_URL,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Ribeirao Preto,Cat_to_URL,BRL,0.09 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Ilhabela,Teste Ordenação 50% 2018-06-13,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,9.65,"5,188",973,18.75%,0.05,50.06,[],[],0.00,0,0.00,7.71%,75.00,0.67
Enabled,C_SP_Penapolis,Teste Ordenação 50% 2018-06-13,BRL,0.03 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.77,26,1,3.85%,0.02,0.02,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Duas Barras,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,15.00,10,3,30.00%,0.05,0.15,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_DF_Ceilandia,Teste Ordenação 10% 2018-06-04,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,1.52,33,2,6.06%,0.03,0.05,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Brodowski,Teste Ordenação 10% 2018-06-04,BRL,0.03 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Colina,Teste Ordenação 50% 2018-06-13,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,5.82,79,12,15.19%,0.04,0.46,[],[],0.00,0,0.00,8.33%,1.00,0.46
Enabled,C_SP_Uru,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Catigua,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Taquaral,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SC_Florianopolis,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,12.30,"118,275","20,907",17.68%,0.07,1454.46,[],[],0.00,0,0.00,13.28%,"2,777.00",0.52
Enabled,C_RS_Pelotas,Teste Ordenação 50% 2018-06-13,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,10.95,"19,294","3,793",19.66%,0.06,211.18,[],[],0.00,0,0.00,8.73%,331.00,0.64
Enabled,C_SP_Jacarei,Teste Ordenação 10% 2018-06-04,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,14.24,271,56,20.66%,0.07,3.86,[],[],0.00,0,0.00,12.50%,7.00,0.55
Enabled,C_SP_Bento de Abreu,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Taguai,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Sao Fidelis,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RS_Guaiba,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,6.33,"1,407",266,18.91%,0.03,8.91,[],[],0.00,0,0.00,5.64%,15.00,0.59
Enabled,C_SP_Sorocaba,Cat_to_URL,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santa Ernestina,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_MG_Jaboticatubas,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.71,"45,115","8,845",19.61%,0.06,573.52,[],[],0.00,0,0.00,7.74%,685.00,0.84
Enabled,C_SP_Sandovalina,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Ibitinga,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,12,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_PE_Ipojuca,Teste Ordenação 10% 2018-06-04,BRL,0.07 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.54,26,5,19.23%,0.03,0.17,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_MG_Belo Horizonte,Teste Ordenação 50% 2018-06-13,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,17.33,"227,943","50,680",22.23%,0.08,3949.65,[],[],0.00,0,0.00,12.75%,"6,462.00",0.61
Enabled,C_SP_Jundiai,Cat_to_URL,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Itu,Teste Ordenação 50% 2018-06-13,BRL,0.13 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,14.46,"9,030","1,861",20.61%,0.07,130.54,[],[],0.00,0,0.00,21.44%,399.00,0.33
Enabled,C_ES_Guarapari,Teste Ordenação 50% 2018-06-13,BRL,0.15 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,8.24,"14,301","2,612",18.26%,0.05,117.81,[],[],0.00,0,0.00,7.35%,192.00,0.61
Enabled,C_SP_Taquaral,Teste Ordenação 10% 2018-06-04,BRL,0.18 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Juquia,Teste Ordenação 10% 2018-06-04,BRL,0.04 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Bernardino de Campos,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,90.00,1,1,100.00%,0.09,0.09,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Ribeirao do Sul,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Pardinho,Teste Ordenação 10% 2018-06-04,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,6,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Aguas de Sao Pedro,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.01,69,16,23.19%,0.05,0.76,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Alfredo Marcondes,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Guaruja,Teste Ordenação 10% 2018-06-04,BRL,0.02 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,1.52,79,6,7.59%,0.02,0.12,[],[],0.00,0,0.00,0.00%,0.00,0.00
