Search keyword report
"October 1, 2016 - September 16, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Enabled,"""comprar apartamento reformado""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento reformardo em santana para comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na alfredo pujol a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento na alfredo pujol""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""zn apartamento comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.69,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento reformardo para comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três dormitórios para comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento em santana a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento em santana""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.31,,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar alfredo pujol apartamento""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na alfredo pujol comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento três dormitórios em santana""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""zona norte aparatamento comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento três dormitórios""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""zona norte aparatamento a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na zona norte a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento na zona norte""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,310.00,13,4,30.77%,1.01,4.03,0.00%,0.00,0.00
Enabled,"""comprar zona norte aparatamento""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três dormitórios em santana para comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar santana apartamento""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na zn comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento na zn""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""alfredo pujol apartamento a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,ad group paused; campaign paused,BRL,0.69,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na zn a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""alfredo pujol apartamento comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""santana apartamento comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""zn apartamento a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,ad group paused; campaign paused,BRL,0.69,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento três quartos em santana""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento em santana comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento reformardo em santana a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento três quartos""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,apartamento para alugar proximo a mim,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,32.18,"19,897","1,667",8.38%,0.38,640.34,21.42%,356.99,1.79
Enabled,alugar casas são paulo,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,25.75,"32,036","3,350",10.46%,0.25,824.92,12.75%,427.06,1.93
Enabled,apartamento pequeno para alugar,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,24.37,"9,124",768,8.42%,0.29,222.34,12.36%,94.96,2.34
Enabled,casa para alugar perto de mim,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,39.32,"71,719","7,242",10.10%,0.39,2820.18,15.59%,"1,129.31",2.50
Enabled,apartamento para alugar perto de mim,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,27.48,"90,659","6,633",7.32%,0.38,2491.41,19.02%,"1,261.60",1.97
Enabled,aluguel perto de mim,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,56.58,"14,291","2,024",14.16%,0.40,808.60,15.62%,316.12,2.56
Enabled,aluguel,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,57.55,"13,706,926","2,878,394",21.00%,0.27,788898.28,10.85%,"312,334.18",2.53
Enabled,site de aluguel de imoveis,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,56.31,"71,207","11,245",15.79%,0.36,4009.42,11.66%,"1,310.72",3.06
Enabled,alugar,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Aluguel,Eligible,,BRL, --,,30.15,"113,277","10,175",8.98%,0.34,3415.11,15.57%,"1,584.56",2.16
Enabled,cobertura em sp,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,63.52,"2,137",456,21.34%,0.30,135.74,7.69%,35.06,3.87
Enabled,terrenos a venda,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,42.99,"35,041","6,940",19.81%,0.22,1506.58,6.68%,463.27,3.25
Enabled,venda de apto,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,47.69,"2,104,728","464,575",22.07%,0.22,100380.69,8.44%,"39,221.56",2.56
Enabled,cobertura à venda,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,40.74,"4,008",664,16.57%,0.25,163.28,8.28%,54.99,2.97
Enabled,casas em condomínios fechados,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,50.48,"57,968","12,129",20.92%,0.24,2925.98,7.20%,873.82,3.35
Enabled,imóveis para venda em são paulo,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,45.91,"60,953","8,341",13.68%,0.34,2798.55,13.53%,"1,128.22",2.48
Enabled,imoveis para vender,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,33.58,"1,943,127","386,722",19.90%,0.17,65244.63,6.69%,"25,882.13",2.52
Enabled,apartamento com suite,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,50.47,"20,119","2,805",13.94%,0.36,1015.37,9.83%,275.83,3.68
Enabled,casas e terrenos a venda,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,34.43,"43,689","8,420",19.27%,0.18,1504.43,5.55%,467.69,3.22
Enabled,terreno comprar,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,43.93,"2,695",517,19.18%,0.23,118.40,4.44%,22.96,5.16
Enabled,comprar lote terreno,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,49.94,"4,359",854,19.59%,0.25,217.71,11.02%,94.14,2.31
Enabled,casas novas a venda,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,34.08,"2,755,129","612,629",22.24%,0.15,93886.95,5.99%,"36,671.19",2.56
Enabled,garden apartamento,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,44.30,"1,562",227,14.53%,0.30,69.20,14.16%,32.15,2.15
Enabled,casa na praia imoveis,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,33.29,"9,130","1,588",17.39%,0.19,303.94,4.87%,77.37,3.93
Enabled,apartamento barato para comprar,Broad match,senbgeralr_gg_pc_bg_ld_ao_wb_re_vr_pf,Compra,Eligible,,BRL, --,,50.72,"8,009","1,208",15.08%,0.34,406.20,10.34%,124.88,3.25
Enabled,casa em condomínio fechado para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,14.80,"2,032",146,7.19%,0.21,30.07,8.10%,11.83,2.54
Enabled,casa em condomínio para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,9.61,"88,748","4,284",4.83%,0.20,853.20,11.61%,497.54,1.71
Enabled,aluguel casa condomínio,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,9.65,"3,890",218,5.60%,0.17,37.53,10.25%,22.35,1.68
Enabled,condomínio de casa,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,5.30,"59,694","1,563",2.62%,0.20,316.21,13.89%,217.07,1.46
Enabled,condomínio de casa para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,7.09,"6,615",255,3.85%,0.18,46.92,14.88%,37.94,1.24
Enabled,casa condomínio fechado,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,6.51,"2,473",91,3.68%,0.18,16.10,1.74%,1.59,10.14
Paused,imóveis para alugar em condomínio,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Paused,paused; campaign paused,BRL, --,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,residencial fechado,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,8.01,"2,788",67,2.40%,0.33,22.34,20.97%,14.05,1.59
Enabled,casa para alugar em condomínio,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,9.20,"13,471",755,5.60%,0.16,123.87,9.13%,68.96,1.80
Enabled,casas de aluguel em condomínio,Broad match,SEM - Aluguel_Genérico,Aluguel_CasadeCondomínio,Not eligible,campaign paused,BRL, --,,14.39,353,23,6.52%,0.22,5.08,14.86%,3.42,1.49
Enabled,aluguel quitinete,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,8.27,"21,682",848,3.91%,0.21,179.35,13.84%,117.37,1.53
Enabled,conjugado para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,18.38,"1,459",76,5.21%,0.35,26.82,14.92%,11.34,2.37
Enabled,kitnet preço aluguel,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,7.29,"1,902",85,4.47%,0.16,13.86,12.32%,10.47,1.32
Enabled,aluguel conjugado,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,9.76,"5,165",189,3.66%,0.27,50.40,15.21%,28.75,1.75
Enabled,kitnet para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,6.30,"172,643","6,423",3.72%,0.17,1086.89,8.16%,523.87,2.07
Enabled,kitnet para,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,6.14,"11,903",455,3.82%,0.16,73.10,11.55%,52.55,1.39
Enabled,kitnet alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,12.85,"293,174","13,785",4.70%,0.27,3766.57,16.21%,"2,234.70",1.69
Enabled,aluguel de kitnet rj,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,12.05,"6,117",251,4.10%,0.29,73.73,18.40%,46.18,1.60
Enabled,aluguel de kitnet barato,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,6.76,"2,042",72,3.53%,0.19,13.81,9.81%,7.06,1.96
Enabled,alugue kitnet,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,rarely served; campaign paused,BRL, --,,8.39,"14,993",597,3.98%,0.21,125.82,13.37%,79.83,1.58
Enabled,aluguel de kitnet,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,9.72,"13,873",599,4.32%,0.23,134.86,14.65%,87.76,1.54
Enabled,quarto mobiliado,Broad match,SEM - Aluguel_Genérico,Aluguel_Kitnet,Not eligible,campaign paused,BRL, --,,5.26,"30,515",968,3.17%,0.17,160.46,12.14%,117.53,1.37
Enabled,casa para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,20.25,"719,629","50,966",7.08%,0.29,14573.38,17.42%,"8,879.83",1.64
Enabled,casas aluguel,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,17.81,"217,414","13,120",6.03%,0.30,3872.16,18.44%,"2,418.80",1.60
Paused,aluguel planaltina df,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Paused,paused; campaign paused,BRL, --,,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,aluguel casa,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,22.69,"1,465,888","95,841",6.54%,0.35,33262.47,21.81%,"20,902.41",1.59
Enabled,aluguel anual florianópolis,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,23.29,"4,540",332,7.31%,0.32,105.73,21.92%,72.77,1.45
Enabled,aluguel por temporada guaruja,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,11.12,995,45,4.52%,0.25,11.06,4.50%,2.03,5.46
Enabled,aluguel direto com proprietario,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,17.72,"12,195",572,4.69%,0.38,216.11,25.94%,148.37,1.46
Enabled,locação anual,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,11.70,"1,114",65,5.83%,0.20,13.03,11.55%,7.51,1.74
Enabled,locação anual balneario camboriu,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,20.82,"11,716","1,025",8.75%,0.24,243.96,12.57%,128.80,1.89
Enabled,aluguel anual,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,12.48,"7,115",424,5.96%,0.21,88.83,7.91%,33.53,2.65
Enabled,casa perto da praia,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,9.89,966,48,4.97%,0.20,9.55,40.16%,19.28,0.50
Enabled,aluguel anual floripa,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,14.89,"2,201",90,4.09%,0.36,32.77,24.31%,21.88,1.50
Enabled,aluguel de casa para festa,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,9.41,"1,720",77,4.48%,0.21,16.19,6.94%,5.34,3.03
Enabled,aluguel de casas,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,22.31,"186,961","12,767",6.83%,0.33,4172.01,21.91%,"2,797.08",1.49
Enabled,aluguel em luis eduardo magalhaes,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,0.64,218,3,1.38%,0.05,0.14,0.00%,0.00,0.00
Enabled,casa de aluguel,Broad match,SEM - Aluguel_Genérico,Aluguel_Casa,Not eligible,campaign paused,BRL, --,,22.09,"11,905",832,6.99%,0.32,262.97,17.32%,144.09,1.83
Enabled,ape alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Not eligible,campaign paused,BRL, --,,14.32,"808,188","37,265",4.61%,0.31,11574.59,18.22%,"6,791.26",1.70
Paused,ape para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Paused,paused; campaign paused,BRL, --,,15.80,"13,901",748,5.38%,0.29,219.59,21.43%,160.27,1.37
Paused,alugar apartamento,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Paused,paused; campaign paused,BRL, --,,16.71,"24,598","1,306",5.31%,0.31,411.08,20.19%,263.69,1.56
Enabled,apt pra alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Not eligible,campaign paused,BRL, --,,25.73,797,57,7.15%,0.36,20.51,28.47%,16.23,1.26
Enabled,ape de aluguel,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Not eligible,campaign paused,BRL, --,,19.90,887,52,5.86%,0.34,17.65,29.79%,15.49,1.14
Enabled,apartamento para alugar,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Not eligible,campaign paused,BRL, --,,29.45,"411,282","32,716",7.95%,0.37,12113.70,23.28%,"7,615.84",1.59
Enabled,aluguel aptos,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Not eligible,campaign paused,BRL, --,,20.01,"3,445",196,5.69%,0.35,68.95,28.77%,56.38,1.22
Enabled,aluguel de apto,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Not eligible,campaign paused,BRL, --,,33.90,"386,387","31,352",8.11%,0.42,13100.23,24.72%,"7,750.59",1.69
Enabled,aluguel apartamento,Broad match,SEM - Aluguel_Genérico,Aluguel_Apartamento,Not eligible,campaign paused,BRL, --,,23.27,"250,397","15,801",6.31%,0.37,5827.48,24.25%,"3,831.00",1.52
Enabled,apt a venda,Broad match,SEM - Compra_RJ,Venda_Apto,Not eligible,campaign paused,BRL, --,,25.09,"18,407",867,4.71%,0.53,461.74,23.29%,201.89,2.29
Enabled,aptos venda,Broad match,SEM - Compra_RJ,Venda_Apto,Not eligible,campaign paused,BRL, --,,33.52,"143,196","8,442",5.90%,0.57,4800.01,29.85%,"2,519.97",1.90
Enabled,ape a venda,Broad match,SEM - Compra_RJ,Venda_Apto,Not eligible,campaign paused,BRL, --,,25.78,"12,030",613,5.10%,0.51,310.09,15.97%,97.88,3.17
Enabled,ap a venda,Broad match,SEM - Compra_RJ,Venda_Apto,Not eligible,campaign paused,BRL, --,,18.27,"3,464",147,4.24%,0.43,63.29,22.38%,32.90,1.92
Enabled,apartamento a venda,Broad match,SEM - Compra_RJ,Venda_Apto,Not eligible,campaign paused,BRL, --,,34.14,"121,649","7,128",5.86%,0.58,4153.23,27.49%,"1,959.43",2.12
Enabled,casa a venda,Broad match,SEM - Compra_RJ,Venda_Casa,Not eligible,campaign paused,BRL, --,,26.67,"312,265","19,658",6.30%,0.42,8327.86,14.78%,"2,904.64",2.87
Enabled,casa para vender,Broad match,SEM - Compra_RJ,Venda_Casa,Not eligible,campaign paused,BRL, --,,31.94,"130,482","8,922",6.84%,0.47,4168.02,15.02%,"1,339.67",3.11
Enabled,ape para comprar,Broad match,SEM - Compra_RJ,Compra_Apto,Not eligible,campaign paused,BRL, --,,0.00,29,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,comprar apartamento,Broad match,SEM - Compra_RJ,Compra_Apto,Not eligible,campaign paused,BRL, --,,33.35,"19,221","1,426",7.42%,0.45,640.94,20.44%,291.50,2.20
Enabled,apto para comprar,Broad match,SEM - Compra_RJ,Compra_Apto,Not eligible,campaign paused,BRL, --,,36.10,"1,660",101,6.08%,0.59,59.92,26.26%,26.52,2.26
Enabled,comprar ape,Broad match,SEM - Compra_RJ,Compra_Apto,Not eligible,campaign paused,BRL, --,,0.00,4,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,apartamento para comprar,Broad match,SEM - Compra_RJ,Compra_Apto,Not eligible,campaign paused,BRL, --,,35.50,"67,867","5,361",7.90%,0.45,2408.99,21.99%,"1,178.73",2.04
Enabled,casa para comprar,Broad match,SEM - Compra_RJ,Compra_Casa,Not eligible,campaign paused,BRL, --,,35.34,"74,801","5,858",7.83%,0.45,2643.23,15.55%,910.72,2.90
Enabled,casa comprar,Broad match,SEM - Compra_RJ,Compra_Casa,Not eligible,campaign paused,BRL, --,,32.36,"124,032","9,288",7.49%,0.43,4014.19,17.36%,"1,612.80",2.49
Enabled,comprar casa,Broad match,SEM - Compra_RJ,Compra_Casa,Not eligible,campaign paused,BRL, --,,36.86,"76,451","6,129",8.02%,0.46,2817.83,16.91%,"1,036.40",2.72
Enabled,"""comprar apartamento reformado em santana""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""santana apartamento a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três dormitórios em santana a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três quartos para comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na zona norte comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar zn apartamento""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.69,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três quartos em santana para comprar""",Phrase match,SEM_iBuyer,Comprar (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três quartos em santana a venda""",Phrase match,SEM_iBuyer,Venda (phrase),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento em santana],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,campaign paused,BRL,0.70,,210.95,419,71,16.95%,1.24,88.39,11.27%,8.00,11.05
Enabled,[zona norte aparatamento],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento três dormitórios],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,campaign paused,BRL,0.70,,0.00,13,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[zn apartamento],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,below first page bid; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento na zn],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,campaign paused,BRL,0.70,,175.49,51,7,13.73%,1.28,8.95,0.00%,0.00,0.00
Enabled,[alfredo pujol apartamento],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,campaign paused,BRL,0.69,,0.00,12,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento na zona norte],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,campaign paused,BRL,0.70,,187.65,371,66,17.79%,1.05,69.62,15.15%,10.00,6.96
Enabled,[santana apartamento],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,campaign paused,BRL,0.70,,132.15,209,21,10.05%,1.32,27.62,14.29%,3.00,9.21
Enabled,[apartamento na alfredo pujol],Exact match,SEM_iBuyer,Genérica (exata),Not eligible,below first page bid; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
