Ad report
"September 24, 2021 - September 16, 2026"
Ad status,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Portrait image ID,Logo ID,Landscape logo ID,Business name,Display Network image ID,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,ad.device_preference,ad.display_url,Path 1,Path 2,Card 1 headline,Card 1 call to action text,Card 1 image ID,Card 1 square image ID,Card 1 portrait image ID,Card 1 final URL,Card 1 final mobile URL,Card 2 headline,Card 2 call to action text,Card 2 image ID,Card 2 square image ID,Card 2 portrait image ID,Card 2 final URL,Card 2 final mobile URL,Card 3 headline,Card 3 call to action text,Card 3 image ID,Card 3 square image ID,Card 3 portrait image ID,Card 3 final URL,Card 3 final mobile URL,Card 4 headline,Card 4 call to action text,Card 4 image ID,Card 4 square image ID,Card 4 portrait image ID,Card 4 final URL,Card 4 final mobile URL,Card 5 headline,Card 5 call to action text,Card 5 image ID,Card 5 square image ID,Card 5 portrait image ID,Card 5 final URL,Card 5 final mobile URL,Card 6 headline,Card 6 call to action text,Card 6 image ID,Card 6 square image ID,Card 6 portrait image ID,Card 6 final URL,Card 6 final mobile URL,Card 7 headline,Card 7 call to action text,Card 7 image ID,Card 7 square image ID,Card 7 portrait image ID,Card 7 final URL,Card 7 final mobile URL,Card 8 headline,Card 8 call to action text,Card 8 image ID,Card 8 square image ID,Card 8 portrait image ID,Card 8 final URL,Card 8 final mobile URL,Card 9 headline,Card 9 call to action text,Card 9 image ID,Card 9 square image ID,Card 9 portrait image ID,Card 9 final URL,Card 9 final mobile URL,Card 10 headline,Card 10 call to action text,Card 10 image ID,Card 10 square image ID,Card 10 portrait image ID,Card 10 final URL,Card 10 final mobile URL,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Campaign,Ad group,Status,Status reasons,Ad type,Ad strength,Ad strength improvements,Currency code,TrueView avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Video,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Enabled,https://movimento.zapmais.com/?utm_source=google&utm_medium=cpc&utm_campaign=%5BALCANCE%5D+B2C+-+Vai+de+Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,17772986040, --, --, --, --, --, --, --, --, --,Tópicos, --,movimento.zapmais.com/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[ALCANCE] B2C - Vai de Corretor,Vídeo Alcance - Tópicos,Not eligible,campaign paused,Skippable in-stream ad, --, --,BRL,0.03,7.06,"344,901","150,521",43.64%,0.02,2434.73,https://www.youtube.com/watch?v=4UTI9c0kcr4,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=display&utm_campaign=dp24br_gg_dp_po_pp_ao_wb_re_go_pf, --, --,Aproveite para anunciar no começo do ano com os planos dos portais do Grupo OLX., --, --, --, --, --,"Portais Zap, OLX e Viva Real", --,Anuncie seus imóveis, --,3 maiores portais imobiliários, --,Alavanque seu negócio, --,É a melhor época para anunciar, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Anuncie seus imóveis, conheça nossos planos. Descubra como impulsionar seus negócios.", --,Os maiores portais do mercado imobiliário estão em alta. Anuncie para todo o Brasil., --,Saia na Frente. Garanta a exposição ideal para seus imóveis na melhor época para anunciar., --,Aproveite já pra se destacar no mercado imobiliário. Anuncie com os portais do Grupo OLX., --,São mais visualizações nos imóveis de compra e aluguel também! Escolha seu plano.,120451055964; 120451053399; 120430448902; 120451056765; 120451053351; 120434078308,120430454245; 120419243135; 120451057617; 120430454233; 120454763718; 120419234108, --,104020633040; 104056448094, --,Grupo OLX, --, --, --, --, --, --, --, --,122323513855; 122003509221; 122003509224; 122003509227; 122003509230, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,dp24br_gg_dp_po_pp_ao_wb_re_go_pf,Ad group 1,Not eligible,campaign paused,Responsive display ad,Excellent,,BRL,0,22.85,"268,073","10,190",3.80%,0.60,6125.92, --,0.00,0,0.00,1.61%,164.18,37.31
Enabled,https://movimento.zapmais.com/datazap-tendencias-moradia/, --, --, --, --, --, --, --, --,Vai de Corretor, --,Zap+ #VaideCorretor, --,Corretores Consultores, --,Corretor Parceiro, --,ZAP+ Movimento Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Estudo de mercado exclusivo do DataZAP+, --,Acesse o vai de corretor e confira o Estudo sobre Tendências de Moradia da DataZAP+, --,O ZAP+ conta tudo o que você precisa saber sobre o mercado imobiliário., --,"Conteúdos exclusivos do DataZAP+, que você encontra no movimento vai de corretor.", --, --,19063208739,19063208838, --,17367411307, --,Zap+, --,Visite Site, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Discovery | Lead | #vaidecorretor,URLs Cresci,Not eligible,campaign ended; campaign paused,Demand Gen image ad,Average, --;--;--,BRL,0,4.50,"160,966","1,772",1.10%,0.41,724.61, --,0.00,0,0.00,0.00%,0.00,0.00
Paused,https://movimento.zapmais.com/datazap-jornada-consumidor/, --, --, --, --, --, --, --, --,Vai de Corretor, --,Zap+ #VaideCorretor, --,Corretores Consultores, --,Corretor Parceiro, --,ZAP+ Movimento Vai de Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Quer saber sobre a Jornada do Consumidor de Imóveis no Brasil?, --,"Acompanhe o mercado ﻿com inteligência e informação, o ZAP+ impulsiona o seu negócio.", --,Confira o Estudo da DataZAP+ e acompanha o mercado com inteligência e informação., --, --, --, --,19014529520,19014529523, --,17367411307, --,Zap+, --,Visite Site, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Discovery | Lead | #vaidecorretor,Investidores,Paused,paused; campaign ended; campaign paused,Demand Gen image ad,Average, --;--;--,BRL,0,4.22,"1,176",22,1.87%,0.23,4.96, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=cpc&utm_campaign=senbwppbr_gg_pc_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Alavanque seu negócio, --,Plataforma imobiliária, --,Anunciar Imóveis, --,Portal imobiliário, --,Corretores e imobiliárias, --,Anuncie agora, --,Escolha o seu plano, --,Conheça nossos planos, --,Ganhe mais relevância, --,A maior vitrine imobiliária, --,"Portais Zap, OLX e Viva Real", --,Grupo OLX, --,3 maiores portais imobiliários, --,Para o seu anúncio imobiliário, --,Contrate o plano ideal, --, --,Os 3 maiores portais de imóveis do Brasil em um só plano., --,Assine um dos nossos planos. Escolha o mais adequado para a sua necessidade de negócio., --,Planos para corretores e imobiliárias em busca de mais alcance. Ganhe mais relevância., --,Contrate um dos planos dos portais do Grupo OLX. Potencialize sua divulgação., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senbwppbr_gg_pc_po_pp_ao_wb_re_go_pf,Grupo de anúncios 1,Eligible,,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions;Add 5 more sitelinks in your ad,BRL,0,520.15,"225,883","22,081",9.78%,5.32,117493.68, --,0.00,0,0.00,15.43%,"3,407.05",34.49
Enabled,https://anuncie.zapimoveis.com.br/, --, --, --, --, --, --, --, --,Conheça Nossos Planos, --,Plano ZAP+, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie seu Imóvel, --,Aumente a sua Visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua Gestão, --,Aumente as suas Visualizações, --,Capte Mais Lead, --,Conheça o ZAP+, --,Melhore a sua Performance, --,Destaque seus Imóveis, --,Maior Classificado de Imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,Com o Plano Zap+ Você Pode Anunciar nos 3 Maiores Portais Imobiliário de Uma Única Vez., --,Conheça os Benefícios do Plano ZAP+ e Aumente a Visibilidade Dos Seus Imóveis., --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senbonbr_gg_se_po_pp_ao_wb_re_go_pf,Anunciar,Not eligible,campaign ended,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions;Add 6 more sitelinks in your ad,BRL,0,63.94,"18,428",953,5.17%,1.24,1178.33, --,0.00,0,0.00,2.20%,21.00,56.11
Enabled,https://anuncie.zapimoveis.com.br/, --, --, --, --, --, --, --, --,Conheça Nossos Planos, --,Plano ZAP+, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie seu Imóvel, --,Aumente a sua Visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua Gestão, --,Aumente as suas Visualizações, --,Capte Mais Lead, --,Conheça o ZAP+, --,Melhore a sua Performance, --,Destaque seus Imóveis, --,Maior Classificado de Imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,Com o Plano Zap+ Você Pode Anunciar nos 3 Maiores Portais Imobiliário de Uma Única Vez., --,Conheça os Benefícios do Plano ZAP+ e Aumente a Visibilidade Dos Seus Imóveis., --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senbonbr_gg_se_po_pp_ao_wb_re_go_pf,Canal pro,Not eligible,campaign ended,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions;Add 6 more sitelinks in your ad,BRL,0,65.39,"11,720",685,5.84%,1.12,766.33, --,0.00,0,0.00,2.34%,16.00,47.90
Paused,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BLeads+-+Display%5D+Plano+Zap%2B, --, --,Conheça os Pacotes que Oferecem mais Inteligência sobre o Mercado Imobiliário., --, --, --, --, --,Descubra o Poder dos Dados, --,Plano Zap +, --,Planos Essencial e Performance, --,Conheça os Planos Zap+, --,Saiba Mais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Descubra o Poder dos Dados com os Planos Essencial e Performance., --,Descubra o Poder dos Dados para o Mercado Imobiliário., --,Dados e Análises da maior fonte de Inteligência sobre Mercado Imobiliário do Brasil., --,Conheça as Vantagens do Planos Zap+, --,Chegou a Hora de Alavancar seus Negócios,42282584562; 42282584775,42282584556; 42235294564; 42282588870, --,42282633942; 42282651420; 42282638796,42282646851; 42282638802,Zap+, --, --, --, --, --, --, --, --, --, --, --, --,true,All formats, --, --,true,true, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Leads - Display] Plano Zap +,Público de Interesses,Paused,paused; campaign paused,Responsive display ad,Good,,BRL,0,76.46,"107,296","6,148",5.73%,1.33,8203.41, --,0.00,0,0.00,16.22%,997.00,8.23
Paused,https://anuncie.zapimoveis.com.br/planos-profissionais/?origin=perfgoogle&utm_source=google&utm_medium=cpc&utm_campaign=dgenph3aon25br_gg_pc_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Anuncie na Melhor Época, --,A maior vitrine do mercado, --,Torne-se mais relevante, --,Planos dos Portais Grupo OLX, --,"Portais Zap, OLX e Viva Real", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Destaque-se da concorrência. Divulgue seus imóveis para a maior audiência do mercado., --,"Saia na Frente. Garanta a exposição ideal para seus imóveis, contrate agora.", --,Planos para corretores e imobiliárias em busca de mais alcance. Ganhe mais relevância., --,Contrate um dos planos dos portais do Grupo OLX. Potencialize sua divulgação., --,"As buscas por imóveis estão em alta, e agora é a hora de colocar seus anúncios nos portais",193702408245; 193717752247; 193702377948; 193702406322; 193702397676,193717762801; 193702384446; 193675877015; 193702410738; 193702410543; 193702410537; 193675921628,193702398186; 193717738339; 193675901429; 193702417641; 193717748740,104020633040; 197791677733; 197739879926, --,Grupo OLX, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Melhor Época 2025, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,dgenph3aon25br_gg_pc_po_pp_ao_wb_re_go_pf,PH3A,Paused,paused; campaign paused,Demand Gen image ad,Good, --,BRL,0,20.43,"173,660","18,092",10.42%,0.20,3548.67, --,27.00,131.43,0.01,0.05%,8.47,418.89
Enabled,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BLeads+-+Display%5D+Plano+Zap+%2B, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Lead Display Gif Zap + 1, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[Leads - Display] Plano Zap +,Público de Interesses,Not eligible,campaign paused,Image ad, --, --,BRL,0,9.45,"480,925","11,011",2.29%,0.41,4546.65, --,0.00,0,0.00,8.47%,933.00,4.87
Enabled,https://movimento.zapmais.com/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---300x600.png, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores - anúncio gráfico,Not eligible,disapproved; campaign ended; campaign paused,Image ad, --, --,BRL,0,0.00,6,0,0.00%,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/conteudos/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---200x200.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores - anúncio gráfico,Not eligible,campaign ended; campaign paused,Image ad, --, --,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---250x250.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores - anúncio gráfico,Not eligible,disapproved; campaign ended; campaign paused,Image ad, --, --,BRL,0,0.00,2,0,0.00%,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://www.datazap.com.br/?utm_source=google&utm_medium=cpc&utm_campaign=Display+DataZap, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,300x250px.png, --,datazap.com.br, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Display | DataZap,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,11.98,"38,702",742,1.92%,0.62,463.70, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/conteudos/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---300x50.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores - anúncio gráfico,Not eligible,campaign ended; campaign paused,Image ad, --, --,BRL,0,3.61,128,1,0.78%,0.46,0.46, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+ Corretor - 300x100.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,MATH | Display | Lead | #vaidecorretor,Corretores - anúncio gráfico,Not eligible,disapproved; campaign ended; campaign paused,Image ad, --, --,BRL,0,0.00,8,0,0.00%,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://conteudo.zapmais.com/zapmaisfin/?utm_source=google&utm_medium=cpc&utm_campaign=Display+%7C+Leads+Zap%2BFin+, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-fin---300x250.gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Display | Leads - Zap+Fin,Display | Leads,Not eligible,campaign paused,Image ad, --, --,BRL,0,10.57,"8,473",141,1.66%,0.64,89.56, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://conteudo.zapmais.com/zapmaisfin/?utm_source=google&utm_medium=cpc&utm_campaign=Display+%7C+Leads+Zap%2BFin+, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-fin---300x100.gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Display | Leads - Zap+Fin,Display | Leads,Not eligible,campaign paused,Image ad, --, --,BRL,0,5.79,"1,064",10,0.94%,0.62,6.16, --,0.00,0,0.00,0.00%,0.00,0.00
